#{"t_start": 1783310611.237726, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active,bounds_guard_active
10.262772,7,21.215103,True,0.3392010517355276,False,False,1.683937244903232,success,True,0.9115413472115521,9.11541347211552,1.060426114258652,1.0709065263225752,1.060426114258652,1.084522764324793,7,7,1.0,1.793711581496792,1.793711581496792,0.7071067811865477,0.7071067811865476,0.5,0.5,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.0728,1.1512,service_success,0.0,False,True
16.504713,11,27.957813,True,0.29236613980432496,False,False,0.9926704842315783,success,True,0.23970100458947077,2.397010045894708,1.4470039624860018,1.7990049863248403,1.4470039624860018,0.8833821737874484,11,11,1.0,1.7227297042596774,1.793711581496792,0.6711761136273784,0.7071067811865476,0.5,-0.5,0.5,-1.5707963705062866,simulator_service,service_success,True,,0.1166,0.7136,service_success,0.0,False,False
4.015722,40,44.168196,True,0.3445401621438888,False,False,1.71861686163407,success,True,0.9211494628642192,9.211494628642193,3.358093379653337,5.99374720365152,3.7544355988291227,0.9607065897622653,40,40,1.0,1.7316876426074632,1.793711581496792,0.7035078285536791,0.7071067811865476,0.5,0.5,-0.5,1.1486433744430542,velocity,post_controller_hold,False,,0.2061,0.9212,not_attempted,0.0,False,False
0.08031972,54,52.272785,True,0.2664761565796608,False,False,1.4471641180274504,success,True,0.7646611189833222,7.646611189833222,4.440068423948125,9.023832224884536,4.440068423948125,0.9013535998632066,54,54,1.0,1.7879352466084157,1.793711581496792,0.6928760837367032,0.7071067811865476,0.5,-0.5,-0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1828,1.5591,not_attempted,0.0,False,False
10.192368,30,70.135854,True,0.3850599619686823,False,False,1.9493254273809957,success,True,0.2426576805194137,2.426576805194137,4.004532289058726,4.695728027037931,4.004532289058726,1.3192932396214927,30,30,1.0,1.7937115814967934,1.793711581496792,0.7071067811865475,0.7071067811865476,-0.5,-0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1547,3.0928,not_attempted,0.0,False,False
10.002102,49,78.382763,True,0.2739029829150855,False,False,1.5958907793989523,success,True,0.5515377657043018,5.515377657043018,1.4072256161190986,7.779777865684175,1.7052610761091558,1.1257851288577876,49,49,1.0,1.6573891517824695,1.793711581496792,0.6964051719484198,0.7071067811865476,-0.5,-0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1924,2.7091,not_attempted,0.0,False,False
10.09276,17,91.234094,True,0.34688222978461236,False,False,1.5788936144964238,success,True,0.8231076773912301,8.231076773912301,1.0875923321453442,3.040473021634688,1.2372484669544368,1.5788936144964238,17,17,1.0,1.7901001333294535,1.793711581496792,0.7071067811865478,0.7071067811865476,0.5,0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.2107,2.7614,not_attempted,0.0,False,False
10.604894,29,102.303044,True,0.3847336529250869,False,False,2.0842149006975466,success,True,0.1223553392465794,1.223553392465794,4.388686611218655,4.816566487437404,4.388686611218655,1.23441842386683,29,29,1.0,1.7839892604040108,1.793711581496792,0.7071067811865475,0.7071067811865476,-0.5,0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1812,2.1499,not_attempted,0.0,False,True
6.9374056,41,114.759789,True,0.3477670497374093,False,False,1.6784615856176386,success,True,0.5738165166070652,5.738165166070653,4.141415861329101,6.676919704351355,4.315926412689655,1.0519952210071395,41,41,1.0,1.7475569282768244,1.793711581496792,0.7071067811865471,0.7071067811865476,-0.5,-0.5,-0.5,0.6968458890914917,velocity,post_controller_hold,False,,0.1393,1.2882,not_attempted,0.0,False,True
5.7264752,34,132.210913,True,0.3225777930259067,False,False,1.7022620481441884,success,True,0.7607857140017136,7.607857140017136,3.5590430017556476,5.6048908743431385,3.6687744524364487,0.8857673752633,34,34,1.0,1.7241542491925537,1.793711581496792,0.7071067811865472,0.7071067811865476,-0.5,0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1861,0.6537,not_attempted,0.0,False,False
