#{"t_start": 1783292569.8024292, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active,bounds_guard_active
10.313172,7,20.057291,True,0.3458555918785493,False,False,1.6777033084070652,success,True,0.9061901208569136,9.061901208569136,1.042194694150582,1.0517798597892942,1.042194694150582,1.0841550229471795,7,7,1.0,1.7848897860469872,1.793711581496792,0.6819916741219775,0.7071067811865476,0.5,0.17966854572296143,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.073,1.1387,service_success,0.0,False,True
15.623352,13,27.297267,True,0.3711017581403989,False,False,1.1076493564237941,success,True,0.30969274903817917,3.0969274903817916,1.5788254980639878,2.22276229504381,1.5788254980639878,0.8964184430313632,13,13,1.0,1.7885332554604862,1.793711581496792,0.6921652728722782,0.7071067811865476,0.5,-0.5,0.5,-1.5707963705062866,simulator_service,service_success,True,,0.105,0.6493,service_success,0.0,False,False
9.731351,31,41.353155,True,0.32132382469578236,False,False,1.611102169957592,success,True,0.3420240469099045,3.420240469099045,3.328915602244041,4.583593665899623,3.328915602244041,1.034405283294804,31,31,1.0,1.788509773832591,1.793711581496792,0.6925011654614136,0.7071067811865476,0.5,-0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1679,1.1863,not_attempted,0.0,False,False
8.991137,11,50.174071,True,0.38507353498501323,False,False,1.346250216077025,success,True,0.9974718331536778,9.974718331536778,1.0011534531025021,1.4849836807065013,1.0011534531025021,1.346250216077025,11,11,1.0,1.7872582789147893,1.793711581496792,0.7071067811865478,0.7071067811865476,-0.5,0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1701,1.3506,not_attempted,0.0,False,False
-1.7563316,57,59.193129,True,0.3507268498262169,False,False,1.1327180410130933,success,True,0.6863497176245761,6.863497176245761,4.16399749612369,9.833562143216913,4.16399749612369,0.8774034140552113,57,57,1.0,1.7909388195396005,1.793711581496792,0.6992236869620068,0.7071067811865476,0.5,-0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.2002,1.5341,not_attempted,0.0,True,False
0.050661817,55,75.417095,True,0.39280314352493595,False,False,1.5979226814774277,success,True,0.37700872157748205,3.7700872157748204,4.420867252086964,8.939531442307011,4.47710935532501,1.064827510940987,55,55,1.0,1.7925098537175492,1.793711581496792,0.7036497441924797,0.7071067811865476,0.5,-0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.174,2.5635,not_attempted,0.0,False,False
0.8979987,58,89.806144,True,0.35186124174462696,False,False,1.757065442871606,success,True,0.9569450437312222,9.569450437312222,4.043347799571789,8.913602636708687,4.130492861336231,0.9634666880390671,58,58,1.0,1.7423133134521833,1.793711581496792,0.6775711213247629,0.7071067811865476,0.5,-0.5,-0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1264,2.5951,not_attempted,0.0,False,True
16.014711,24,106.72207,True,0.3657583522973644,False,False,1.2148659206157246,success,True,0.18423003698139434,1.8423003698139433,1.4173738803170435,3.5176861254597966,1.6388004021000893,1.0419039526909792,24,24,1.0,1.7937115814967932,1.793711581496792,0.7071067811865478,0.7071067811865476,-0.5,-0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.157,0.3693,not_attempted,0.0,False,False
5.568439,59,126.399973,True,0.3797572680116872,False,False,1.9537678562257643,success,True,0.5092013158591726,5.092013158591726,3.4066621740934835,9.677302465866648,4.008367785017892,0.9321143462488268,59,59,1.0,1.787740979570075,1.793711581496792,0.6902416673465052,0.7071067811865476,0.5,-0.5,-0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1753,2.958,not_attempted,0.0,False,False
11.671075,33,136.82808,True,0.36588608937439804,False,False,1.7106568160856355,success,True,0.057587975908185825,0.5758797590818583,3.5913119663989574,5.4565359092917465,3.5913119663989574,1.004423682455127,33,33,1.0,1.7926776749511195,1.793711581496792,0.7043289683583991,0.7071067811865476,0.5,0.5,-0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1357,1.1701,not_attempted,0.0,False,False
