#{"t_start": 1783131029.739724, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active
-18.431479,14,135.987807,False,2.2474276394894814,True,False,2.55162847198285,out_of_bounds,True,0.8253201793380132,0.0,1.4317320883336366,1.8369871664026285,1.4317320883336366,1.7375025313821666,14,14,1.0,0.9062034254252158,1.237794654281302,0.6645888396795262,0.7071067811865476,-0.5,-0.5,0.5,-0.35398992896080017,simulator_service,service_success,True,,0.0111,0.0,service_success,0.0,False
-17.911062,9,142.501283,False,3.4179147478771967,True,False,2.515026444037243,out_of_bounds,True,0.32333141953702055,0.0,1.208805661035365,1.2145579317456425,1.208805661035365,1.7031770873057597,9,9,1.0,0.7870217902467072,0.879262322555865,0.5898597998816845,0.7071067811865476,0.5,-0.5,0.5,-0.15199418365955353,simulator_service,service_success,True,,0.0104,0.0,service_success,0.0,False
-31.559452,38,155.019586,False,3.8616245480445466,True,False,2.509505300253626,out_of_bounds,True,0.6331059739553195,0.0,2.5841144022096576,5.641518799579622,2.5841144022096576,1.1800750740497965,38,38,1.0,1.261758287188961,1.793711581496792,0.6529168137053452,0.7071067811865476,0.09552521258592606,-0.5,0.48936599493026733,0.5415143966674805,simulator_service,service_success,True,,0.0112,0.0006,service_success,0.0,False
-16.212334,8,161.533206,False,1.4343183369383103,True,False,2.519173948824451,out_of_bounds,True,0.9586676778717711,0.0,1.0293468864017419,1.0374220528912779,1.0293468864017419,2.019545097480409,8,8,1.0,0.838790337585113,0.8813419403684911,0.7071067811865477,0.7071067811865476,0.5,-0.5,0.35913220047950745,0.3844316303730011,simulator_service,service_success,True,,0.0111,0.0,service_success,0.0,False
-29.516315,37,174.042858,False,4.5542548549868345,True,False,2.5346230554183404,out_of_bounds,True,0.15545858522593792,0.0,2.9337733953318605,5.309216997668994,3.1254897172766327,1.183257311524412,37,37,1.0,1.0312570171295334,1.7203166944795087,0.62967841301572,0.7071067811865476,-0.5,-0.5,0.5,1.4654700756072998,simulator_service,service_success,True,,0.0095,0.0,service_success,0.0,False
-20.089344,23,183.864984,False,2.8017618276563816,True,False,2.545471616774722,out_of_bounds,True,0.6688715625380564,0.0,2.014277395677284,2.951103727867499,2.014277395677284,1.1227288034404048,23,23,1.0,0.7225928043985934,1.1643014043900473,0.505995362844779,0.6500407481973972,-0.3578827977180481,-0.5,0.5,0.8129287362098694,simulator_service,service_success,True,,0.0086,0.0007,service_success,0.0,False
-27.31854,29,194.973919,False,4.839382846685728,True,False,2.5003258162247812,out_of_bounds,True,0.6185115799242985,0.0,2.612180658896578,3.8836758069213615,2.612180658896578,1.402122578034258,29,29,1.0,1.1073003499144771,1.607486457695802,0.6268549152799442,0.7071067811865476,0.5,0.5,0.4443913996219635,-0.8443657159805298,simulator_service,service_success,True,,0.0079,0.0,service_success,0.0,False
-17.277294,8,201.786268,False,2.6763493775528207,True,False,2.527778967762083,out_of_bounds,True,0.9316314033447014,0.0,1.1547287183368715,1.159526238812944,1.1547287183368715,1.8427139574067426,8,8,1.0,0.9791627455664644,1.0171406699693377,0.7071067811865477,0.7071067811865476,-0.5,-0.5,0.5,0.5334558486938477,simulator_service,service_success,True,,0.0074,0.0001,service_success,0.0,False
-19.490881,9,208.712503,False,5.33698122839629,True,False,2.5353628094129737,out_of_bounds,True,0.251141902423799,0.0,1.1053712771014228,1.1093992729209297,1.1053712771014228,1.8234987698584235,9,9,1.0,1.1067340437067297,1.604023381085701,0.549379038981934,0.6097749332594857,0.13438336551189423,0.010685612447559834,0.2954939901828766,-1.5707963705062866,simulator_service,service_success,True,,0.0073,0.0,service_success,0.0,False
-29.03926,40,221.921536,False,3.763562096274807,True,False,2.5414904508709673,out_of_bounds,True,0.4794909870827389,0.0,1.9371824076488833,4.868003884017136,2.5720991660110575,1.3105987703014548,40,40,1.0,1.0489032356515327,1.793711581496792,0.5126618001913272,0.7071067811865476,0.5,-0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.007,0.002,service_success,0.0,False
-83.37131,101,248.033845,False,7.5533866736796496,True,False,1.6531612942130207,out_of_bounds,True,0.9019101340530353,0.0,4.428201842183951,14.561049466555977,4.428201842183951,1.0484203887877845,101,101,1.0,1.2703036960366325,1.793711581496792,0.5905538242828058,0.7071067811865476,0.5,0.3874191641807556,0.5,-0.3626367747783661,simulator_service,service_success,True,,0.0058,0.0003,service_success,0.0,False
-17.220253,11,255.549456,False,2.2145429875521017,True,False,2.533642237837657,out_of_bounds,True,0.4762687675055255,0.0,1.0821406670043279,1.3949903231391598,1.0821406670043279,1.801775339741684,11,11,1.0,0.8400041057748256,1.1402223636362252,0.6641027874180901,0.7071067811865476,0.5,0.5,0.4697509706020355,-0.7612102627754211,simulator_service,service_success,True,,0.0041,0.0,service_success,0.0,False
