#{"t_start": 1782472599.4762537, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,terminal_reason
-28.934473,200,54.674749,False,2.3381306920781015,False,max_steps
-65.25606,200,95.458692,False,2.7601761965099687,False,max_steps
-21.942076,200,133.965642,False,0.6145012256158594,False,max_steps
-51.85376,200,170.993896,False,1.9710747350998588,False,max_steps
-26.646757,200,209.532033,False,1.2999968105505038,False,max_steps
-22.474174,200,248.546969,False,1.4285805514858805,False,max_steps
-62.485893,200,297.369122,False,5.821855830021269,False,max_steps
-30.48586,200,343.380208,False,3.5478511069830936,False,max_steps
