#{"t_start": 1783088193.4641867, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active
-15.0,1,29.762892,False,4.060778026712715,True,False,1.8956659089668224,out_of_bounds,True,5.000765678376588,0.0,0.0,1.743890844664819,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.1528,0.0,not_attempted,0.0,False
-15.0,1,55.824015,False,6.057433290870993,True,False,1.8999967889031235,out_of_bounds,True,4.95699296252876,0.0,0.0,1.7260535148789204,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.1585,0.0,not_attempted,0.0,False
-15.0,1,83.279963,False,5.156595549886314,True,False,1.8966102485675207,out_of_bounds,True,4.981032376088909,0.0,0.0,1.7211722447546065,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.141,0.0,not_attempted,0.0,False
-15.0,1,112.041135,False,5.156750211269496,True,False,1.8992870551549668,out_of_bounds,True,5.011286680473369,0.0,0.0,1.7464486894847868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.1521,0.0,not_attempted,0.0,False
-15.0,1,132.411925,False,1.3691178752348252,True,False,2.5351383621087966,out_of_bounds,True,0.7989724725004412,0.0,0.0,1.7361658896083554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.1362,0.0,not_attempted,0.0,False
-15.0,1,141.929704,False,1.2861373574212769,True,False,0.791205030202542,out_of_bounds,True,0.8175027249855332,0.0,0.0,1.6063833015369604,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0619,0.0,not_attempted,0.0,False
-15.0,1,171.953846,False,1.25557287677631,False,True,0.8407482289846064,unsafe_low_altitude,True,0.7691121609738432,0.0,0.0,1.6074698493802075,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0611,0.0,not_attempted,0.0,False
-15.0,1,182.285987,False,1.3268666639036837,True,False,0.7278905080375915,out_of_bounds,True,0.8851266538040852,0.0,0.0,1.6108724014965121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0625,0.0,not_attempted,0.0,False
-15.0,1,192.923331,False,6.455332748963512,True,False,0.7806583801280542,out_of_bounds,True,7.076479681002024,0.0,0.0,1.6102173634351982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0624,0.0,not_attempted,0.0,False
-15.0,1,220.562077,False,6.452909397448958,True,False,0.7999751930814399,out_of_bounds,True,7.132096290801933,0.0,0.0,1.604197201536763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.1301,0.7415,not_attempted,0.0,False
-15.0,1,231.791221,False,6.464444416873636,True,False,2.4882801453784356,out_of_bounds,True,7.082829639531924,0.0,0.0,1.6120881757165668,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0617,0.0,not_attempted,0.0,False
-15.0,1,243.41811,False,7.853828208903103,True,False,0.7737933645770408,out_of_bounds,True,7.163925789305233,0.0,0.0,1.6122626875774682,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0627,0.0,not_attempted,0.0,False
-15.0,1,255.251016,False,7.859227033752046,True,False,2.4760419268113494,out_of_bounds,True,7.166709835317807,0.0,0.0,1.6139834930355499,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0631,0.0,not_attempted,0.0,False
-15.0,1,267.281139,False,7.853841988293445,True,False,0.7736631869290301,out_of_bounds,True,7.164246306371999,0.0,0.0,1.6147885693566604,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,velocity,post_controller_hold,False,,0.0633,0.0,not_attempted,0.0,False
