#{"t_start": 1783184790.5684133, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active,bounds_guard_active
14.150885,55,30.097947,True,0.38413119226831005,False,False,1.9452692990031073,success,True,0.03873254878569268,0.38732548785692683,1.1252045451917192,3.1117069535619355,1.1252045451917192,1.0908100075796974,55,55,1.0,0.33180738757311246,0.8941709867697438,0.23632124845014668,0.5097617913321021,0.07053174078464508,0.1982310712337494,0.060854095965623856,-0.15058469772338867,simulator_service,service_success,True,,0.0939,1.3555,service_success,0.0,False,False
-56.77354,200,79.482979,False,2.0383794325057347,False,False,2.04979990518562,max_steps,True,0.4060744740583865,0.0,5.9496500234866,21.360931176953386,5.9496500234866,0.9931579426421907,200,200,1.0,0.8007651023709675,1.636707062315019,0.45403062244540754,0.7071067811865476,0.00946963019669056,-0.5,0.5,0.3920288681983948,velocity,post_controller_hold,False,,0.1926,1.5691,not_attempted,0.0,False,False
-80.20553,200,132.204172,False,4.102363571454131,False,False,1.2767210379021883,max_steps,True,0.5149682322135649,0.0,3.013171864505793,25.17029068691989,3.941054855864575,0.9959193848197252,200,200,1.0,0.9941860227682932,1.793711581496792,0.5163076063874071,0.7071067811865476,0.5,-0.5,-0.5,1.3788256645202637,velocity,post_controller_hold,False,,0.1742,0.4311,not_attempted,0.0,False,False
13.847152,6,144.309614,True,0.39262365024610824,False,False,1.5191998718128386,success,True,0.564583990047586,5.64583990047586,0.5757507707398154,0.6934117188314242,0.5757507707398154,1.5191998718128386,6,6,1.0,0.7591366374693251,0.7705218525695129,0.7053470505068503,0.7071067811865476,0.5,0.5,-0.24758516252040863,0.16743576526641846,velocity,post_controller_hold,False,,0.1205,0.4558,not_attempted,0.0,False,False
-97.7104,200,200.118983,False,6.728294086441398,False,False,0.9015636137473226,max_steps,True,0.8322766109112233,0.0,7.258021374846316,27.433128548915857,7.39919729605653,0.9015636137473226,200,200,1.0,1.0433939895382378,1.793711581496792,0.5826408133431051,0.7071067811865476,-0.2,-0.5,0.5,-1.0924896001815796,velocity,post_controller_hold,False,,0.1477,0.9707,not_attempted,0.0,True,True
11.36599,16,212.224132,True,0.38397145910133906,False,False,1.0503452754843177,success,True,0.7266157502614548,7.266157502614547,0.9866173707358462,1.6364528376317666,1.063719263959756,0.9253074830539274,16,16,1.0,1.0199986230541647,1.6738754313589825,0.5452748395671559,0.5722850510862586,-0.23966117203235626,0.5,0.18586459755897522,0.3281896412372589,velocity,post_controller_hold,False,,0.2202,1.4671,not_attempted,0.0,False,False
-107.409256,200,262.932161,False,3.2935255476862912,False,False,1.0656262490311879,max_steps,True,0.22523860053206884,0.0,1.4765350328483275,28.43454817249484,2.284458335421825,0.9806806230937364,200,200,1.0,1.0890495604433788,1.793711581496792,0.5986087888749316,0.7071067811865476,0.26746097207069397,0.11142387241125107,-0.5,1.170976161956787,velocity,post_controller_hold,False,,0.1539,2.2599,not_attempted,0.0,False,False
-96.267685,200,315.85689,False,5.78071019154283,False,False,1.4286366289478922,max_steps,True,0.480779184489367,0.0,3.596006903793748,25.90395529220922,4.294208818162619,0.9258990310812117,200,200,1.0,0.9602580645355507,1.793711581496792,0.5322097235916897,0.7071067811865476,-0.5,-0.2,0.5,-0.33417925238609314,velocity,post_controller_hold,False,,0.1684,0.0428,not_attempted,0.0,False,True
-63.53764,200,370.274183,False,1.215196765207669,False,False,1.8974593832002438,max_steps,True,0.7719353373673082,0.0,3.8324219664780395,25.36713258840092,5.504563390176661,0.9145905669622354,200,200,1.0,0.9019452561260275,1.7084779783001047,0.5432738437096627,0.7071067811865476,-0.5,0.5,-0.17248451709747314,0.6914971470832825,velocity,post_controller_hold,False,,0.1616,0.1274,not_attempted,0.0,False,False
-121.22462,200,423.59147,False,7.591207800646742,False,False,1.5662262044988782,max_steps,True,0.37796839653288805,0.0,2.9577279116105766,27.7052188875404,3.632622855437274,0.9544324291177246,200,200,1.0,1.1947232310077327,1.793711581496792,0.5933206447746784,0.7071067811865476,0.2,0.5,-0.5,-1.5361405611038208,velocity,post_controller_hold,False,,0.2015,0.4241,not_attempted,0.0,False,True
