#{"t_start": 1783262055.525511, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active,bounds_guard_active
10.596129,7,20.350023,True,0.34709820193026764,False,False,1.6787242365461406,success,True,0.8774856406151702,8.774856406151702,1.0519171790198376,1.062380501318465,1.0519171790198376,1.0841542347744215,7,7,1.0,1.793711581496792,1.793711581496792,0.7071067811865477,0.7071067811865476,0.5,0.5,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.0793,1.2187,service_success,0.0,False,True
-15.959959,8,24.273173,False,1.5887258961216832,True,False,0.0,out_of_bounds,True,0.8984294861520021,0.0,2.753795659801377,0.8955408479110937,0.7185366473855596,1.1507188704137776,7,7,1.0,1.793711581496792,1.793711581496792,0.7071067811865477,0.7071067811865476,0.5,-0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.106,0.6766,service_success,0.0,False,False
-15.518395,2,28.418106,False,2.9287114316973173,True,False,3.4917049648618756,out_of_bounds,True,0.9922594878635611,0.0,3.251025091497656,0.01855991620555749,0.01855991620555749,1.5743297509203802,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,-0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1722,1.6044,not_attempted,0.0,False,False
-15.4135685,2,32.464509,False,2.6992457898201025,True,False,0.0,out_of_bounds,True,0.9754450039442532,0.0,1.8627602770662088,0.013940580533440397,0.013940580533440397,1.0974819193999248,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,-0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0239,0.0033,service_success,0.0,False,False
-15.474485,2,36.599054,False,2.3349294240394873,True,False,3.6846881643755705,out_of_bounds,True,0.8690139814032496,0.0,3.3210109519087703,0.009909177284938047,0.009909177284938047,1.7483379885511106,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,-0.5,0.5,0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0167,0.0,service_success,0.0,False,False
-15.149095,2,40.702281,False,3.016025887473578,True,False,3.3015317046683466,out_of_bounds,True,0.9023206526645788,0.0,3.383248122777611,0.01573113727169948,0.01573113727169948,1.3285214507550505,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,1.5707963705062866,simulator_service,service_success,True,,0.0201,0.0003,service_success,0.0,False,False
-15.119164,2,44.803093,False,2.0948442301052577,True,False,0.0,out_of_bounds,True,0.5563850770918468,0.0,3.100380347187681,0.01278185789994581,0.01278185789994581,1.8081176839316988,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0188,0.0,service_success,0.0,False,False
-15.549431,2,48.888637,False,2.6343067161762868,True,False,3.5254982409225963,out_of_bounds,True,0.5583863858898602,0.0,3.355298168413826,0.007680625516185516,0.007680625516185516,1.5678779124922777,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,-0.5,0.5,0.5,1.5707963705062866,simulator_service,service_success,True,,0.02,0.0,service_success,0.0,False,False
-15.446018,2,53.120483,False,2.4222429918739468,True,False,0.0,out_of_bounds,True,0.1573914709674455,0.0,2.812277160478044,0.012880876330000306,0.012880876330000306,1.644592021564241,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0186,0.0002,service_success,0.0,False,False
-15.367867,2,57.296436,False,2.365429139052877,True,False,0.0,out_of_bounds,True,0.970959735615361,0.0,2.7202223926835627,0.006548982642721397,0.006548982642721397,1.5942928082603518,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,-0.5,-0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0186,0.0001,service_success,0.0,False,False
-15.132724,2,61.552229,False,1.4405124362343782,True,False,0.0,out_of_bounds,True,0.8351162583215685,0.0,1.6977699528260441,0.0035451357053775294,0.0035451357053775294,1.0170640494500311,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,-0.5,-0.5,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.0184,0.0044,service_success,0.0,False,False
-15.311818,2,65.788066,False,3.520578990600841,True,False,3.8632578676662286,out_of_bounds,True,0.16250833105043505,0.0,3.513695756893292,0.007511014096282317,0.007511014096282317,1.8135774393898656,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,-0.5,0.5,0.5,-1.5707963705062866,simulator_service,service_success,True,,0.0205,0.0014,service_success,0.0,False,False
-15.53374,2,70.148995,False,3.503043570199166,True,False,0.0,out_of_bounds,True,0.07881203953012082,0.0,2.164385238337125,0.0011037930835297485,0.0011037930835297485,1.2832881111587306,1,1,1.0,1.793711581496792,1.793711581496792,0.7071067811865476,0.7071067811865476,0.5,0.5,-0.5,-1.5707963705062866,simulator_service,service_success,True,,0.018,0.0003,service_success,0.0,False,False
