#{"t_start": 1782846115.8074853, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active
20.04073,6,18.363051,True,0.30396204460771864,False,False,1.590321938734645,success,0.19636753362765438,0.2000055199385979,0.19636753362765438,1.590321938734645,6,6,1.0,simulator_service,service_success,True,,0.0,0.0,service_success,0.0,False
19.977556,5,41.511813,True,0.3738122607668089,False,False,1.6165773476541512,success,0.09330379239182568,0.09330379239182568,0.09330379239182568,1.6165773476541512,5,5,1.0,velocity,post_controller_hold,False,,0.0421,0.0,not_attempted,0.0,False
20.21667,9,70.814857,True,0.13054444992907033,False,False,1.6000647951562321,success,0.28104567002933184,0.28104567002933184,0.28104567002933184,1.6000647951562321,9,9,1.0,velocity,post_controller_hold,False,,0.0901,0.0,not_attempted,0.0,False
