#{"t_start": 1783301593.0629566, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,terminal_yaw_error,terminal_yaw_penalty,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active,bounds_guard_active
9.955079,7,20.703852,True,0.34276125734265667,False,False,1.683807090021424,success,True,0.9420518105018735,9.420518105018735,1.0372071837718915,1.0450683719589924,1.0372071837718915,1.0845232024307148,7,7,1.0,1.7922027976356905,1.793711581496792,0.7032157919489779,0.7071067811865476,0.5,-0.5,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.0734,1.1546,service_success,0.0,False,True
10.8980055,16,28.141591,True,0.33574452868673527,False,False,1.2164097038178943,success,True,0.7692475100647188,7.692475100647188,1.7901649329277582,2.7184910175411368,1.8349498484052025,0.8852013789487247,16,16,1.0,1.762445794007755,1.793711581496792,0.7071067811865478,0.7071067811865476,-0.5,-0.5,0.5,-1.038443684577942,simulator_service,service_success,True,,0.0719,0.6807,service_success,0.0,False,False
5.121018,34,41.192729,True,0.3625545482694847,False,False,0.9654130143860477,success,True,0.5721251295984723,5.721251295984723,4.278235416496356,5.620768015955189,4.2835316192497155,0.9334037752525419,34,34,1.0,1.7903708810856491,1.793711581496792,0.6977037345258889,0.7071067811865476,-0.5,0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1808,1.5633,not_attempted,0.0,True,False
11.445774,26,48.722706,True,0.37600760905982716,False,False,1.6164464210318386,success,True,0.27585244145599297,2.75852441455993,3.3618463753482954,4.292185144312922,3.3618463753482954,0.9987645407891154,26,26,1.0,1.7889103649795086,1.793711581496792,0.6933633537914112,0.7071067811865476,0.5,-0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.2091,2.0042,not_attempted,0.0,False,False
13.183771,10,57.525555,True,0.28948583301869096,False,False,1.4585190592793769,success,True,0.5918910211904316,5.918910211904316,0.9881400439434701,1.4334172207662252,0.9881400439434701,1.4585190592793769,10,10,1.0,1.7937115814967926,1.793711581496792,0.7071067811865477,0.7071067811865476,0.5,0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.2271,1.0734,not_attempted,0.0,True,False
9.956906,47,77.292567,True,0.36957224816476814,False,False,1.6089316049998312,success,True,0.10928486796114693,1.0928486796114694,4.206754544020117,7.860758503839493,4.456722604849607,1.0804876122618055,47,47,1.0,1.7911526461864302,1.793711581496792,0.701404500279785,0.7071067811865476,0.5,-0.4920616149902344,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1097,0.6192,not_attempted,0.0,False,False
12.553836,22,93.039702,True,0.23125804604155553,False,False,1.404913008934488,success,True,0.5070540326631474,5.070540326631474,1.143557969274628,3.1738688762123157,1.1759119573428871,1.404913008934488,22,22,1.0,1.7323444962680787,1.793711581496792,0.698693994559397,0.7071067811865476,-0.5,0.5,-0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.1926,2.76,not_attempted,0.0,False,False
3.8360724,40,110.037508,True,0.27544479870326416,False,False,1.493759268784886,success,True,0.8707120375097862,8.707120375097862,3.853890672745266,6.134186834693686,4.05240240889391,1.084191655189522,40,40,1.0,1.79050655045938,1.793711581496792,0.7052044320443711,0.7071067811865476,-0.5,-0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1438,1.0037,not_attempted,0.0,False,False
-9.28719,115,121.3478,True,0.37948627709941096,False,False,1.9213833082105138,success,True,0.898222667173267,8.98222667173267,4.823793394649589,18.42798320380401,5.135304324515783,0.8325734846487584,115,115,1.0,1.7419413492479197,1.793711581496792,0.6944635058425049,0.7071067811865476,0.5,0.5,0.5,-1.5707963705062866,velocity,post_controller_hold,False,,0.129,2.7981,not_attempted,0.0,False,False
9.381672,22,129.84991,True,0.28955382582565226,False,False,1.2497057702750145,success,True,0.8308728757852579,8.30872875785258,1.2347520466070168,3.5076935654264476,1.2996489732210768,0.8807504817072594,22,22,1.0,1.7907059848897902,1.793711581496792,0.6984599203214088,0.7071067811865476,-0.5,0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1536,2.299,not_attempted,0.0,False,False
8.794509,46,152.322677,True,0.35085365675193403,False,False,1.5205926658129827,success,True,0.030675120148498877,0.30675120148498874,3.403513591430109,7.708927523547929,3.403513591430109,1.0560054484188355,46,46,1.0,1.747574050198529,1.793711581496792,0.707106781186547,0.7071067811865476,0.5,-0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1773,1.7653,not_attempted,0.0,False,False
-0.50888044,46,163.651768,True,0.317437667939161,False,False,1.903877768333442,success,True,0.9167089195436635,9.167089195436635,4.423704178602565,7.634116573714485,4.611936418675216,1.1567723868567943,46,46,1.0,1.7889172233503008,1.793711581496792,0.7067347430203919,0.7071067811865476,0.5,-0.5,0.4474719762802124,1.5707963705062866,velocity,post_controller_hold,False,,0.1936,2.3425,not_attempted,0.0,False,False
13.544154,31,179.273726,True,0.33263913033043985,False,False,1.9831414547340123,success,True,0.21991550850140945,2.1991550850140946,2.546428086355256,4.690955894008024,2.596540995324011,1.7425566224586555,31,31,1.0,1.767684036906365,1.793711581496792,0.6990422111943235,0.7071067811865476,-0.5,-0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.1173,1.734,not_attempted,0.0,False,False
