#{"t_start": 1782817448.5423777, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason
-15.591797,200,37.96533,False,2.2032351286282736,False,False,3.2001455376184733,max_steps
-22.717337,30,49.891647,False,2.425266869249104,False,True,0.47446995238115747,unsafe_low_altitude
-22.293247,31,64.087632,False,2.977638190454307,False,True,0.6218174812134124,unsafe_low_altitude
-16.712074,14,78.176295,False,1.7207996701726442,False,True,0.4491641237121378,unsafe_low_altitude
-15.237617,6,88.744359,False,1.7193403486397487,False,True,0.6881889848650588,unsafe_low_altitude
-24.017565,30,106.236243,False,2.765826045769702,False,True,0.6002508388880136,unsafe_low_altitude
-89.367836,200,146.508427,False,3.9844895703665606,False,False,2.9817253002056954,max_steps
